record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
33008,10,14,2001,15,OT,M,20,14,2001-10-14,Sunday
33009,10,14,2001,15,OT,M,20,14,2001-10-14,Sunday
33010,10,14,2001,15,OT,F,20,20,2001-10-14,Sunday
33011,10,14,2001,15,PB,F,26,28,2001-10-14,Sunday
33012,10,14,2001,15,PP,M,22,14,2001-10-14,Sunday
33013,10,14,2001,15,PB,M,26,35,2001-10-14,Sunday
33014,10,14,2001,16,OT,M,20,23,2001-10-14,Sunday
33015,10,14,2001,16,PB,F,27,28,2001-10-14,Sunday
33016,10,14,2001,16,OT,M,21,23,2001-10-14,Sunday
33017,10,14,2001,16,OT,F,21,24,2001-10-14,Sunday
33021,11,17,2001,1,DO,M,37,59,2001-11-17,Saturday
33022,11,17,2001,1,PB,M,27,39,2001-11-17,Saturday
33023,11,17,2001,1,PB,F,26,31,2001-11-17,Saturday
33024,11,17,2001,1,DM,M,37,42,2001-11-17,Saturday
33025,11,17,2001,1,PP,M,22,18,2001-11-17,Saturday
33026,11,17,2001,1,DO,F,35,33,2001-11-17,Saturday
33027,11,17,2001,2,DM,M,36,48,2001-11-17,Saturday
33028,11,17,2001,2,OT,M,20,21,2001-11-17,Saturday
33030,11,17,2001,2,DO,F,35,46,2001-11-17,Saturday
33031,11,17,2001,2,PB,F,26,32,2001-11-17,Saturday
33032,11,17,2001,2,PE,F,20,21,2001-11-17,Saturday
33033,11,17,2001,2,OT,M,20,25,2001-11-17,Saturday
33034,11,17,2001,2,PP,M,21,16,2001-11-17,Saturday
33035,11,17,2001,2,DM,F,35,47,2001-11-17,Saturday
33036,11,17,2001,2,PE,M,19,22,2001-11-17,Saturday
33037,11,17,2001,2,PB,M,28,41,2001-11-17,Saturday
33038,11,17,2001,2,PB,F,26,35,2001-11-17,Saturday
33039,11,17,2001,2,PB,F,27,31,2001-11-17,Saturday
33040,11,17,2001,2,NL,F,31,119,2001-11-17,Saturday
33041,11,17,2001,2,NL,F,33,213,2001-11-17,Saturday
33042,11,17,2001,12,DO,F,36,46,2001-11-17,Saturday
33043,11,17,2001,12,DO,F,35,54,2001-11-17,Saturday
33044,11,17,2001,12,DM,F,36,45,2001-11-17,Saturday
33045,11,17,2001,12,DO,M,35,55,2001-11-17,Saturday
33046,11,17,2001,12,PE,M,20,22,2001-11-17,Saturday
33047,11,17,2001,12,OT,F,22,20,2001-11-17,Saturday
33048,11,17,2001,12,DO,M,37,61,2001-11-17,Saturday
33049,11,17,2001,12,NL,M,33,280,2001-11-17,Saturday
33050,11,17,2001,19,PP,M,23,19,2001-11-17,Saturday
33051,11,17,2001,19,PB,M,27,44,2001-11-17,Saturday
33052,11,17,2001,19,PB,F,26,27,2001-11-17,Saturday
33053,11,17,2001,19,OT,M,21,21,2001-11-17,Saturday
33054,11,17,2001,19,PB,M,28,51,2001-11-17,Saturday
33055,11,17,2001,19,OT,M,22,22,2001-11-17,Saturday
33056,11,17,2001,19,PB,F,25,29,2001-11-17,Saturday
33057,11,17,2001,19,PB,F,26,29,2001-11-17,Saturday
33058,11,17,2001,19,PE,M,20,18,2001-11-17,Saturday
33059,11,17,2001,18,PB,F,26,30,2001-11-17,Saturday
33060,11,17,2001,18,PB,M,28,49,2001-11-17,Saturday
33061,11,17,2001,18,PB,F,26,27,2001-11-17,Saturday
33062,11,17,2001,18,PB,F,26,25,2001-11-17,Saturday
33063,11,17,2001,18,PB,F,25,25,2001-11-17,Saturday
33064,11,17,2001,18,PB,F,27,29,2001-11-17,Saturday
33065,11,17,2001,18,PB,M,26,30,2001-11-17,Saturday
33066,11,17,2001,18,PB,F,26,29,2001-11-17,Saturday
33068,11,17,2001,17,PB,M,27,41,2001-11-17,Saturday
33069,11,17,2001,17,DM,F,37,48,2001-11-17,Saturday
33070,11,17,2001,17,DM,M,36,44,2001-11-17,Saturday
33071,11,17,2001,17,DM,F,36,44,2001-11-17,Saturday
33072,11,17,2001,17,DM,M,37,50,2001-11-17,Saturday
33073,11,17,2001,17,PB,F,27,32,2001-11-17,Saturday
33074,11,17,2001,17,OT,M,21,22,2001-11-17,Saturday
33075,11,17,2001,17,NL,F,33,158,2001-11-17,Saturday
33076,11,17,2001,20,PB,F,26,31,2001-11-17,Saturday
33078,11,17,2001,20,PB,F,26,27,2001-11-17,Saturday
33079,11,17,2001,20,PB,M,26,30,2001-11-17,Saturday
33080,11,17,2001,20,PE,F,20,21,2001-11-17,Saturday
33081,11,17,2001,20,PE,M,20,22,2001-11-17,Saturday
33082,11,17,2001,20,PB,F,27,36,2001-11-17,Saturday
33083,11,17,2001,20,PB,M,26,35,2001-11-17,Saturday
33084,11,17,2001,20,NL,F,35,96,2001-11-17,Saturday
33085,11,17,2001,20,NL,F,33,186,2001-11-17,Saturday
33086,11,17,2001,21,PB,F,27,30,2001-11-17,Saturday
33088,11,17,2001,21,PB,M,27,36,2001-11-17,Saturday
33089,11,17,2001,21,PB,F,26,29,2001-11-17,Saturday
33090,11,17,2001,21,PB,F,25,30,2001-11-17,Saturday
33091,11,17,2001,21,PB,F,26,33,2001-11-17,Saturday
33092,11,17,2001,21,PB,F,27,29,2001-11-17,Saturday
33093,11,17,2001,21,PB,F,26,31,2001-11-17,Saturday
33094,11,17,2001,21,PB,M,27,31,2001-11-17,Saturday
33095,11,17,2001,21,PB,M,27,34,2001-11-17,Saturday
33096,11,17,2001,22,PB,M,27,41,2001-11-17,Saturday
33097,11,17,2001,22,PB,F,27,31,2001-11-17,Saturday
33098,11,17,2001,22,DM,M,37,50,2001-11-17,Saturday
33099,11,17,2001,22,PB,F,26,29,2001-11-17,Saturday
33100,11,17,2001,22,PB,F,27,27,2001-11-17,Saturday
33101,11,17,2001,22,OT,F,21,22,2001-11-17,Saturday
33102,11,17,2001,22,OT,M,20,20,2001-11-17,Saturday
33103,11,17,2001,7,PB,M,28,41,2001-11-17,Saturday
33104,11,17,2001,7,PP,F,22,20,2001-11-17,Saturday
33105,11,17,2001,7,PP,M,23,17,2001-11-17,Saturday
33106,11,17,2001,7,PE,M,20,18,2001-11-17,Saturday
33107,11,17,2001,23,RM,F,17,9,2001-11-17,Saturday
33108,11,17,2001,23,PE,M,20,23,2001-11-17,Saturday
33111,11,17,2001,24,PE,M,20,18,2001-11-17,Saturday
33112,11,17,2001,24,OT,F,20,23,2001-11-17,Saturday
33113,11,17,2001,24,RM,F,16,9,2001-11-17,Saturday
33114,11,17,2001,24,NL,M,31,175,2001-11-17,Saturday
33115,11,18,2001,3,PB,F,26,29,2001-11-18,Sunday
33116,11,18,2001,3,PB,F,27,32,2001-11-18,Sunday
33117,11,18,2001,3,DM,M,36,52,2001-11-18,Sunday
33118,11,18,2001,3,PB,M,28,47,2001-11-18,Sunday
33119,11,18,2001,3,OT,M,20,24,2001-11-18,Sunday
33120,11,18,2001,3,OT,F,21,22,2001-11-18,Sunday
33121,11,18,2001,3,PE,F,22,24,2001-11-18,Sunday
33122,11,18,2001,3,OT,M,21,26,2001-11-18,Sunday
33123,11,18,2001,3,PF,M,15,7,2001-11-18,Sunday
33124,11,18,2001,3,PB,M,27,37,2001-11-18,Sunday
33125,11,18,2001,3,PB,F,25,30,2001-11-18,Sunday
33126,11,18,2001,3,PB,F,26,32,2001-11-18,Sunday
33127,11,18,2001,3,PB,F,27,34,2001-11-18,Sunday
33128,11,18,2001,3,PB,M,27,38,2001-11-18,Sunday
33129,11,18,2001,3,DM,F,35,42,2001-11-18,Sunday
33130,11,18,2001,3,PP,F,23,15,2001-11-18,Sunday
33131,11,18,2001,3,DO,F,35,51,2001-11-18,Sunday
33132,11,18,2001,4,DM,F,36,31,2001-11-18,Sunday
33133,11,18,2001,4,DO,M,34,39,2001-11-18,Sunday
33134,11,18,2001,4,DM,F,37,45,2001-11-18,Sunday
33135,11,18,2001,4,DO,M,35,45,2001-11-18,Sunday
33136,11,18,2001,4,PB,M,28,52,2001-11-18,Sunday
33137,11,18,2001,4,PB,F,26,24,2001-11-18,Sunday
33139,11,18,2001,4,DO,F,35,36,2001-11-18,Sunday
33140,11,18,2001,4,DM,M,35,40,2001-11-18,Sunday
33141,11,18,2001,4,DM,F,35,30,2001-11-18,Sunday
33142,11,18,2001,4,DM,M,36,43,2001-11-18,Sunday
33144,11,18,2001,4,DM,M,35,48,2001-11-18,Sunday
33145,11,18,2001,4,DM,F,35,49,2001-11-18,Sunday
33146,11,18,2001,5,PE,M,20,18,2001-11-18,Sunday
33147,11,18,2001,6,PB,F,25,30,2001-11-18,Sunday
33148,11,18,2001,6,PB,M,25,26,2001-11-18,Sunday
33149,11,18,2001,6,PB,F,25,26,2001-11-18,Sunday
33151,11,18,2001,6,PB,M,26,34,2001-11-18,Sunday
33152,11,18,2001,6,PB,F,26,31,2001-11-18,Sunday
33153,11,18,2001,6,PB,F,25,35,2001-11-18,Sunday
33154,11,18,2001,6,OT,F,20,27,2001-11-18,Sunday
33156,11,18,2001,6,PB,M,26,33,2001-11-18,Sunday
33158,11,18,2001,11,OT,M,21,22,2001-11-18,Sunday
33159,11,18,2001,11,PB,M,28,32,2001-11-18,Sunday
33160,11,18,2001,11,OT,F,21,24,2001-11-18,Sunday
33161,11,18,2001,11,DM,F,34,44,2001-11-18,Sunday
33162,11,18,2001,11,DO,F,35,42,2001-11-18,Sunday
33163,11,18,2001,11,DO,M,37,51,2001-11-18,Sunday
33164,11,18,2001,11,PB,F,27,29,2001-11-18,Sunday
33165,11,18,2001,11,DM,M,36,35,2001-11-18,Sunday
33166,11,18,2001,11,DM,M,36,59,2001-11-18,Sunday
33167,11,18,2001,11,PB,M,27,32,2001-11-18,Sunday
33168,11,18,2001,11,PB,F,27,27,2001-11-18,Sunday
33170,11,18,2001,11,DM,M,37,43,2001-11-18,Sunday
33171,11,18,2001,9,OT,M,21,23,2001-11-18,Sunday
33172,11,18,2001,9,OT,M,21,19,2001-11-18,Sunday
33173,11,18,2001,9,DM,F,36,43,2001-11-18,Sunday
33174,11,18,2001,9,DM,F,35,38,2001-11-18,Sunday
33175,11,18,2001,9,DM,F,36,48,2001-11-18,Sunday
33176,11,18,2001,9,OT,M,20,20,2001-11-18,Sunday
33177,11,18,2001,9,DM,M,38,46,2001-11-18,Sunday
33178,11,18,2001,9,DM,F,35,45,2001-11-18,Sunday
33179,11,18,2001,8,PB,F,27,33,2001-11-18,Sunday
33180,11,18,2001,8,OT,F,20,23,2001-11-18,Sunday
33181,11,18,2001,8,OT,M,21,23,2001-11-18,Sunday
33182,11,18,2001,8,PB,F,27,31,2001-11-18,Sunday
33184,11,18,2001,8,PB,F,26,26,2001-11-18,Sunday
33185,11,18,2001,8,DO,M,35,52,2001-11-18,Sunday
33186,11,18,2001,8,DO,M,37,54,2001-11-18,Sunday
33187,11,18,2001,8,DM,M,36,38,2001-11-18,Sunday
33189,11,18,2001,8,DO,F,36,42,2001-11-18,Sunday
33190,11,18,2001,8,DO,M,35,58,2001-11-18,Sunday
33191,11,18,2001,8,PB,F,26,27,2001-11-18,Sunday
33192,11,18,2001,13,OT,M,22,23,2001-11-18,Sunday
33194,11,18,2001,13,PE,M,20,20,2001-11-18,Sunday
33195,11,18,2001,13,PB,M,27,31,2001-11-18,Sunday
33196,11,18,2001,13,PB,M,27,34,2001-11-18,Sunday
33197,11,18,2001,13,PB,M,27,48,2001-11-18,Sunday
33198,11,18,2001,13,OT,F,20,20,2001-11-18,Sunday
33199,11,18,2001,13,PB,M,27,50,2001-11-18,Sunday
33200,11,18,2001,13,OT,F,21,18,2001-11-18,Sunday
33201,11,18,2001,13,PB,F,26,27,2001-11-18,Sunday
33202,11,18,2001,14,DM,F,36,36,2001-11-18,Sunday
33204,11,18,2001,14,DM,F,34,45,2001-11-18,Sunday
33205,11,18,2001,14,OT,F,20,23,2001-11-18,Sunday
33206,11,18,2001,14,DM,F,35,45,2001-11-18,Sunday
33207,11,18,2001,14,DM,M,35,41,2001-11-18,Sunday
33209,11,18,2001,15,OT,F,20,19,2001-11-18,Sunday
33210,11,18,2001,15,PB,M,27,38,2001-11-18,Sunday
33212,11,18,2001,15,PB,F,26,29,2001-11-18,Sunday
33213,11,18,2001,16,DM,M,36,55,2001-11-18,Sunday
33214,11,18,2001,16,OT,F,21,18,2001-11-18,Sunday
33215,11,18,2001,16,OT,M,21,25,2001-11-18,Sunday
33216,11,18,2001,16,PB,M,27,30,2001-11-18,Sunday
33217,11,18,2001,16,DO,F,34,46,2001-11-18,Sunday
33218,11,18,2001,16,PB,F,26,23,2001-11-18,Sunday
33220,12,15,2001,1,PB,M,28,40,2001-12-15,Saturday
33221,12,15,2001,1,DO,M,36,59,2001-12-15,Saturday
33222,12,15,2001,1,DO,M,34,46,2001-12-15,Saturday
33223,12,15,2001,1,DM,M,36,44,2001-12-15,Saturday
33224,12,15,2001,1,DO,M,35,41,2001-12-15,Saturday
33225,12,15,2001,1,NL,M,34,231,2001-12-15,Saturday
33226,12,15,2001,2,PP,M,21,17,2001-12-15,Saturday
33227,12,15,2001,2,OT,M,20,23,2001-12-15,Saturday
33228,12,15,2001,2,PE,F,20,20,2001-12-15,Saturday
33229,12,15,2001,2,OT,M,20,23,2001-12-15,Saturday
33230,12,15,2001,2,DO,M,35,45,2001-12-15,Saturday
33231,12,15,2001,2,PE,M,20,22,2001-12-15,Saturday
33232,12,15,2001,2,DM,F,36,45,2001-12-15,Saturday
33233,12,15,2001,2,DO,M,36,52,2001-12-15,Saturday
33234,12,15,2001,2,DM,M,37,48,2001-12-15,Saturday
33235,12,15,2001,2,PB,M,28,43,2001-12-15,Saturday
33236,12,15,2001,2,PB,F,27,34,2001-12-15,Saturday
33237,12,15,2001,2,NL,F,33,126,2001-12-15,Saturday
33238,12,15,2001,2,NL,F,32,198,2001-12-15,Saturday
33239,12,15,2001,12,DM,M,36,39,2001-12-15,Saturday
33240,12,15,2001,12,DO,F,37,52,2001-12-15,Saturday
33241,12,15,2001,12,DO,M,36,60,2001-12-15,Saturday
33242,12,15,2001,12,DM,F,36,46,2001-12-15,Saturday
33243,12,15,2001,12,DO,M,36,55,2001-12-15,Saturday
33244,12,15,2001,19,PB,M,28,51,2001-12-15,Saturday
33245,12,15,2001,19,PB,F,26,30,2001-12-15,Saturday
33246,12,15,2001,19,OT,F,20,22,2001-12-15,Saturday
33247,12,15,2001,19,PB,M,27,43,2001-12-15,Saturday
33248,12,15,2001,19,PB,F,27,27,2001-12-15,Saturday
33249,12,15,2001,19,PE,F,20,14,2001-12-15,Saturday
33250,12,15,2001,19,OT,F,20,21,2001-12-15,Saturday
33251,12,15,2001,19,PB,F,26,29,2001-12-15,Saturday
33252,12,15,2001,19,PB,F,27,29,2001-12-15,Saturday
33253,12,15,2001,19,OT,M,20,24,2001-12-15,Saturday
33254,12,15,2001,18,PB,M,28,50,2001-12-15,Saturday
33255,12,15,2001,18,PB,F,26,31,2001-12-15,Saturday
33257,12,15,2001,18,PB,F,26,25,2001-12-15,Saturday
33258,12,15,2001,18,RM,M,11,16,2001-12-15,Saturday
33259,12,15,2001,18,RM,F,16,12,2001-12-15,Saturday
33260,12,15,2001,18,PB,M,26,32,2001-12-15,Saturday
33261,12,15,2001,18,PB,F,25,26,2001-12-15,Saturday
33262,12,15,2001,18,PB,F,26,28,2001-12-15,Saturday
33263,12,15,2001,18,PB,F,26,29,2001-12-15,Saturday
33264,12,15,2001,17,DM,F,34,46,2001-12-15,Saturday
33265,12,15,2001,17,DM,M,36,51,2001-12-15,Saturday
33266,12,15,2001,17,OT,M,20,22,2001-12-15,Saturday
33267,12,15,2001,17,OT,F,20,19,2001-12-15,Saturday
33268,12,15,2001,17,DM,F,36,46,2001-12-15,Saturday
33269,12,15,2001,17,DM,M,36,43,2001-12-15,Saturday
33270,12,15,2001,17,PB,M,27,45,2001-12-15,Saturday
33271,12,15,2001,17,PB,F,27,32,2001-12-15,Saturday
33272,12,15,2001,17,NL,F,32,156,2001-12-15,Saturday
33273,12,15,2001,22,PB,M,27,43,2001-12-15,Saturday
33274,12,15,2001,22,OT,F,21,24,2001-12-15,Saturday
33276,12,15,2001,22,DM,M,37,51,2001-12-15,Saturday
33277,12,15,2001,22,OT,M,20,22,2001-12-15,Saturday
33278,12,15,2001,22,PB,F,26,32,2001-12-15,Saturday
33279,12,15,2001,22,PP,M,21,14,2001-12-15,Saturday
33280,12,15,2001,22,PB,F,26,30,2001-12-15,Saturday
33281,12,15,2001,21,PB,M,27,35,2001-12-15,Saturday
33282,12,15,2001,21,PB,F,26,30,2001-12-15,Saturday
33283,12,15,2001,21,PB,F,27,30,2001-12-15,Saturday
33284,12,15,2001,21,PB,F,25,27,2001-12-15,Saturday
33285,12,15,2001,21,PB,M,27,35,2001-12-15,Saturday
33286,12,15,2001,21,PB,F,26,29,2001-12-15,Saturday
33287,12,15,2001,21,PB,F,26,29,2001-12-15,Saturday
33288,12,15,2001,21,PB,F,26,30,2001-12-15,Saturday
33289,12,15,2001,21,PB,M,27,31,2001-12-15,Saturday
33290,12,15,2001,23,RM,M,16,9,2001-12-15,Saturday
33291,12,15,2001,23,PE,M,20,18,2001-12-15,Saturday
33292,12,15,2001,23,RM,F,16,8,2001-12-15,Saturday
33293,12,15,2001,20,PE,F,20,22,2001-12-15,Saturday
33295,12,15,2001,20,PB,F,27,33,2001-12-15,Saturday
33296,12,15,2001,20,PB,M,25,35,2001-12-15,Saturday
33297,12,15,2001,20,RM,M,16,11,2001-12-15,Saturday
33298,12,15,2001,20,RM,F,16,8,2001-12-15,Saturday
33299,12,15,2001,20,PB,F,25,28,2001-12-15,Saturday
33300,12,15,2001,20,PB,F,26,30,2001-12-15,Saturday
33301,12,15,2001,20,PB,F,27,31,2001-12-15,Saturday
33302,12,15,2001,24,PE,M,20,24,2001-12-15,Saturday
33303,12,15,2001,24,PE,M,20,23,2001-12-15,Saturday
33304,12,15,2001,24,RM,M,16,10,2001-12-15,Saturday
33305,12,15,2001,7,PB,M,29,44,2001-12-15,Saturday
33306,12,15,2001,7,OT,M,19,21,2001-12-15,Saturday
33307,12,15,2001,7,OT,M,20,19,2001-12-15,Saturday
33308,12,15,2001,7,PP,M,24,16,2001-12-15,Saturday
33321,1,12,2002,1,DM,M,38,44,2002-01-12,Saturday
33322,1,12,2002,1,DO,M,37,58,2002-01-12,Saturday
33323,1,12,2002,1,PB,M,28,45,2002-01-12,Saturday
33325,1,12,2002,1,DO,M,35,29,2002-01-12,Saturday
33326,1,12,2002,2,OT,F,20,26,2002-01-12,Saturday
33327,1,12,2002,2,OT,M,20,24,2002-01-12,Saturday
33328,1,12,2002,2,OT,F,21,22,2002-01-12,Saturday
33329,1,12,2002,2,DM,M,37,47,2002-01-12,Saturday
33330,1,12,2002,2,DO,M,35,51,2002-01-12,Saturday
33331,1,12,2002,2,PE,F,21,23,2002-01-12,Saturday
33332,1,12,2002,2,OT,F,20,18,2002-01-12,Saturday
33333,1,12,2002,2,OT,M,20,25,2002-01-12,Saturday
33334,1,12,2002,2,OT,F,20,22,2002-01-12,Saturday
33335,1,12,2002,2,DO,F,36,46,2002-01-12,Saturday
33336,1,12,2002,2,DM,F,35,45,2002-01-12,Saturday
33337,1,12,2002,2,PB,M,28,47,2002-01-12,Saturday
33338,1,12,2002,2,PB,F,26,30,2002-01-12,Saturday
33340,1,12,2002,12,DO,M,34,24,2002-01-12,Saturday
33341,1,12,2002,12,PE,F,20,15,2002-01-12,Saturday
33342,1,12,2002,12,DO,F,36,26,2002-01-12,Saturday
33343,1,12,2002,12,DO,F,37,47,2002-01-12,Saturday
33344,1,12,2002,12,DM,M,36,40,2002-01-12,Saturday
33345,1,12,2002,12,DO,M,37,55,2002-01-12,Saturday
33346,1,12,2002,12,PE,M,21,23,2002-01-12,Saturday
33347,1,12,2002,12,DM,F,37,45,2002-01-12,Saturday
33348,1,12,2002,19,PB,M,29,51,2002-01-12,Saturday
33349,1,12,2002,19,PB,M,27,46,2002-01-12,Saturday
33350,1,12,2002,19,PP,F,20,13,2002-01-12,Saturday
33351,1,12,2002,19,PB,F,27,30,2002-01-12,Saturday
33352,1,12,2002,19,PE,F,20,17,2002-01-12,Saturday
33353,1,12,2002,19,OT,F,22,24,2002-01-12,Saturday
33354,1,12,2002,19,OT,M,21,22,2002-01-12,Saturday
33355,1,12,2002,19,PB,F,27,30,2002-01-12,Saturday
33356,1,12,2002,19,PB,M,26,28,2002-01-12,Saturday
33358,1,12,2002,18,PB,F,26,28,2002-01-12,Saturday
33359,1,12,2002,18,PB,M,27,32,2002-01-12,Saturday
33360,1,12,2002,18,PB,M,28,44,2002-01-12,Saturday
33361,1,12,2002,18,PB,F,26,26,2002-01-12,Saturday
33362,1,12,2002,18,PB,F,26,27,2002-01-12,Saturday
33363,1,12,2002,18,PB,F,25,26,2002-01-12,Saturday
33364,1,12,2002,17,OT,F,21,18,2002-01-12,Saturday
33365,1,12,2002,17,DM,M,37,49,2002-01-12,Saturday
33366,1,12,2002,17,PB,F,27,31,2002-01-12,Saturday
33367,1,12,2002,17,DM,F,36,47,2002-01-12,Saturday
33368,1,12,2002,17,PB,M,47,27,2002-01-12,Saturday
33369,1,12,2002,17,DM,F,37,48,2002-01-12,Saturday
33370,1,12,2002,17,DM,M,36,42,2002-01-12,Saturday
33371,1,12,2002,23,PE,M,20,18,2002-01-12,Saturday
33372,1,12,2002,22,DM,M,36,51,2002-01-12,Saturday
33373,1,12,2002,22,PB,M,28,39,2002-01-12,Saturday
33374,1,12,2002,22,PB,F,27,30,2002-01-12,Saturday
33375,1,12,2002,21,PB,M,28,32,2002-01-12,Saturday
33376,1,12,2002,21,PB,F,26,30,2002-01-12,Saturday
33377,1,12,2002,21,PB,F,26,30,2002-01-12,Saturday
33379,1,12,2002,21,PB,F,27,30,2002-01-12,Saturday
33380,1,12,2002,21,PB,F,27,28,2002-01-12,Saturday
33381,1,12,2002,21,PB,M,27,37,2002-01-12,Saturday
33382,1,12,2002,21,PB,F,25,29,2002-01-12,Saturday
33398,2,9,2002,1,DO,F,35,35,2002-02-09,Saturday
33399,2,9,2002,1,PB,M,28,48,2002-02-09,Saturday
33400,2,9,2002,1,DO,M,37,60,2002-02-09,Saturday
33401,2,9,2002,1,DM,M,37,47,2002-02-09,Saturday
33402,2,9,2002,1,DO,M,35,40,2002-02-09,Saturday
33403,2,9,2002,1,OT,M,20,26,2002-02-09,Saturday
33404,2,9,2002,2,PB,M,27,54,2002-02-09,Saturday
33405,2,9,2002,2,RM,M,19,8,2002-02-09,Saturday
33406,2,9,2002,2,DO,F,36,49,2002-02-09,Saturday
33407,2,9,2002,2,DO,M,35,52,2002-02-09,Saturday
33408,2,9,2002,2,PB,M,28,41,2002-02-09,Saturday
33409,2,9,2002,2,PB,M,27,49,2002-02-09,Saturday
33410,2,9,2002,2,DM,F,35,46,2002-02-09,Saturday
33411,2,9,2002,2,PE,M,19,25,2002-02-09,Saturday
33412,2,9,2002,2,PP,M,22,17,2002-02-09,Saturday
33414,2,9,2002,2,PB,F,27,31,2002-02-09,Saturday
33415,2,9,2002,2,NL,M,33,120,2002-02-09,Saturday
33416,2,9,2002,3,PB,M,26,44,2002-02-09,Saturday
33417,2,9,2002,3,DM,M,36,48,2002-02-09,Saturday
33418,2,9,2002,3,PB,F,26,26,2002-02-09,Saturday
33419,2,9,2002,3,DM,M,37,54,2002-02-09,Saturday
33420,2,9,2002,3,OT,F,21,24,2002-02-09,Saturday
33421,2,9,2002,3,PB,F,26,28,2002-02-09,Saturday
33422,2,9,2002,3,PB,M,30,55,2002-02-09,Saturday
33423,2,9,2002,3,DM,M,36,49,2002-02-09,Saturday
33424,2,9,2002,3,DM,F,36,47,2002-02-09,Saturday
33425,2,9,2002,3,DO,F,34,51,2002-02-09,Saturday
33426,2,9,2002,3,DM,M,37,52,2002-02-09,Saturday
33427,2,9,2002,3,PB,M,26,41,2002-02-09,Saturday
33428,2,9,2002,3,PE,F,21,24,2002-02-09,Saturday
33429,2,9,2002,3,PF,M,15,8,2002-02-09,Saturday
33430,2,9,2002,3,PB,F,26,32,2002-02-09,Saturday
33431,2,9,2002,3,DO,M,36,49,2002-02-09,Saturday
33432,2,9,2002,3,OT,M,21,30,2002-02-09,Saturday
33433,2,9,2002,3,PB,F,27,32,2002-02-09,Saturday
33434,2,9,2002,3,DO,F,36,53,2002-02-09,Saturday
33435,2,9,2002,3,DM,M,37,52,2002-02-09,Saturday
33436,2,9,2002,3,PM,M,20,19,2002-02-09,Saturday
33437,2,9,2002,24,PE,M,21,20,2002-02-09,Saturday
33438,2,9,2002,12,PE,F,21,22,2002-02-09,Saturday
33439,2,9,2002,12,DM,F,35,46,2002-02-09,Saturday
33440,2,9,2002,12,DO,F,36,52,2002-02-09,Saturday
33441,2,9,2002,12,DO,M,36,58,2002-02-09,Saturday
33442,2,9,2002,12,DM,M,36,44,2002-02-09,Saturday
33444,2,9,2002,17,PP,F,22,17,2002-02-09,Saturday
33445,2,9,2002,17,DM,F,37,49,2002-02-09,Saturday
33446,2,9,2002,17,PB,M,26,47,2002-02-09,Saturday
33447,2,9,2002,17,OT,M,21,25,2002-02-09,Saturday
33448,2,9,2002,17,PB,F,27,31,2002-02-09,Saturday
33449,2,9,2002,17,DM,M,37,50,2002-02-09,Saturday
33450,2,9,2002,17,DM,F,35,46,2002-02-09,Saturday
33451,2,9,2002,17,DM,M,36,46,2002-02-09,Saturday
33452,2,9,2002,17,NL,F,29,154,2002-02-09,Saturday
33454,2,9,2002,18,RM,F,16,12,2002-02-09,Saturday
33455,2,9,2002,18,PB,M,27,51,2002-02-09,Saturday
33456,2,9,2002,18,PB,F,26,29,2002-02-09,Saturday
33457,2,9,2002,18,PB,F,26,32,2002-02-09,Saturday
33459,2,9,2002,18,PB,F,26,25,2002-02-09,Saturday
33460,2,9,2002,18,PB,F,26,28,2002-02-09,Saturday
33461,2,9,2002,19,RM,M,17,12,2002-02-09,Saturday
33462,2,9,2002,19,PB,F,27,30,2002-02-09,Saturday
33463,2,9,2002,19,PB,F,26,27,2002-02-09,Saturday
33464,2,9,2002,19,PB,F,26,31,2002-02-09,Saturday
33465,2,9,2002,19,PB,M,28,49,2002-02-09,Saturday
33466,2,9,2002,19,PB,M,27,42,2002-02-09,Saturday
33467,2,9,2002,19,OT,F,21,22,2002-02-09,Saturday
33468,2,9,2002,19,PE,F,20,18,2002-02-09,Saturday
33469,2,9,2002,22,DM,M,37,52,2002-02-09,Saturday
33470,2,9,2002,22,PB,M,27,38,2002-02-09,Saturday
33471,2,9,2002,22,PB,F,27,30,2002-02-09,Saturday
33472,2,9,2002,22,DM,F,36,40,2002-02-09,Saturday
33473,2,9,2002,22,PB,M,27,48,2002-02-09,Saturday
33474,2,9,2002,21,PB,F,27,30,2002-02-09,Saturday
33475,2,9,2002,21,PB,M,27,41,2002-02-09,Saturday
33476,2,9,2002,21,PB,F,25,27,2002-02-09,Saturday
33477,2,9,2002,21,PB,F,26,30,2002-02-09,Saturday
33478,2,9,2002,21,PB,M,26,43,2002-02-09,Saturday
33479,2,9,2002,21,PB,F,27,31,2002-02-09,Saturday
33480,2,9,2002,21,PB,M,28,40,2002-02-09,Saturday
33481,2,9,2002,21,PB,M,27,34,2002-02-09,Saturday
33482,2,9,2002,21,PB,F,26,29,2002-02-09,Saturday
33483,2,9,2002,20,RM,M,18,10,2002-02-09,Saturday
33484,2,9,2002,20,PB,F,26,33,2002-02-09,Saturday
33485,2,9,2002,20,PB,F,27,29,2002-02-09,Saturday
33486,2,9,2002,20,PB,M,27,41,2002-02-09,Saturday
33487,2,9,2002,20,PB,F,27,33,2002-02-09,Saturday
33488,2,9,2002,20,OT,F,20,24,2002-02-09,Saturday
33489,2,9,2002,23,PE,M,20,20,2002-02-09,Saturday
33490,2,9,2002,23,RM,M,18,11,2002-02-09,Saturday
