record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
32835,10,13,2001,12,DO,M,36,59,10/13/2001,Sat,Control,Dipodomys,ordii,Rodent
32836,10,13,2001,12,OT,M,20,27,10/13/2001,Sat,Control,Onychomys,torridus,Rodent
32837,10,13,2001,12,PP,F,22,18,10/13/2001,Sat,Control,Chaetodipus,penicillatus,Rodent
32838,10,13,2001,12,DM,F,37,47,10/13/2001,Sat,Control,Dipodomys,merriami,Rodent
32839,10,13,2001,19,OT,F,20,22,10/13/2001,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
32840,10,13,2001,19,PB,F,26,30,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32841,10,13,2001,19,PB,F,26,27,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32842,10,13,2001,19,PP,M,22,17,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
32843,10,13,2001,19,PB,M,27,44,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32844,10,13,2001,19,OT,F,20,26,10/13/2001,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
32845,10,13,2001,19,PP,F,22,16,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
32846,10,13,2001,19,PP,M,23,20,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
32847,10,13,2001,18,PB,F,26,30,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32848,10,13,2001,18,PP,M,23,17,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
32849,10,13,2001,18,PB,F,26,30,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32850,10,13,2001,18,PF,F,15,8,10/13/2001,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
32851,10,13,2001,18,PB,F,25,26,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32852,10,13,2001,18,PB,F,25,26,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32853,10,13,2001,18,PB,F,25,26,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32854,10,13,2001,17,DM,M,36,43,10/13/2001,Sat,Control,Dipodomys,merriami,Rodent
32856,10,13,2001,17,PB,F,27,31,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32857,10,13,2001,17,OT,F,20,21,10/13/2001,Sat,Control,Onychomys,torridus,Rodent
32858,10,13,2001,17,PB,M,27,41,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32859,10,13,2001,17,DM,F,36,45,10/13/2001,Sat,Control,Dipodomys,merriami,Rodent
32860,10,13,2001,17,OT,M,20,25,10/13/2001,Sat,Control,Onychomys,torridus,Rodent
32862,10,13,2001,17,DM,F,35,51,10/13/2001,Sat,Control,Dipodomys,merriami,Rodent
32863,10,13,2001,22,PB,F,26,26,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32864,10,13,2001,22,DM,M,36,47,10/13/2001,Sat,Control,Dipodomys,merriami,Rodent
32865,10,13,2001,22,PP,M,22,32,10/13/2001,Sat,Control,Chaetodipus,penicillatus,Rodent
32866,10,13,2001,22,PB,M,27,41,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32867,10,13,2001,22,OT,F,20,22,10/13/2001,Sat,Control,Onychomys,torridus,Rodent
32868,10,13,2001,22,PB,F,27,30,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32870,10,13,2001,22,PB,F,26,30,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32871,10,13,2001,22,DM,M,37,57,10/13/2001,Sat,Control,Dipodomys,merriami,Rodent
32872,10,13,2001,22,PB,F,26,27,10/13/2001,Sat,Control,Chaetodipus,baileyi,Rodent
32874,10,13,2001,21,PB,F,26,30,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32875,10,13,2001,21,PB,F,25,31,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32876,10,13,2001,21,PB,F,26,29,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32878,10,13,2001,21,PB,F,26,26,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32879,10,13,2001,21,PB,F,26,35,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32880,10,13,2001,21,PB,M,28,37,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32881,10,13,2001,21,PB,M,27,32,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32882,10,13,2001,21,PB,M,27,35,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32883,10,13,2001,21,PB,F,27,30,10/13/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32884,10,13,2001,20,PB,F,26,29,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32885,10,13,2001,20,PB,M,26,35,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32886,10,13,2001,20,PE,F,20,19,10/13/2001,Sat,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
32887,10,13,2001,20,PB,F,27,35,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32888,10,13,2001,20,PB,F,27,31,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32889,10,13,2001,20,PB,F,26,26,10/13/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32890,10,13,2001,23,PE,F,20,20,10/13/2001,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
32891,10,13,2001,24,OT,M,20,22,10/13/2001,Sat,Rodent Exclosure,Onychomys,torridus,Rodent
32892,10,13,2001,24,NL,M,31,187,10/13/2001,Sat,Rodent Exclosure,Neotoma,albigula,Rodent
32893,10,14,2001,3,OT,M,21,23,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
32894,10,14,2001,3,PB,F,27,32,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32895,10,14,2001,3,PE,F,21,22,10/14/2001,Sun,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
32896,10,14,2001,3,PF,M,14,7,10/14/2001,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
32897,10,14,2001,3,PB,F,25,28,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32898,10,14,2001,3,OT,M,20,22,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
32899,10,14,2001,3,OT,F,20,22,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
32900,10,14,2001,3,PB,F,27,29,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32901,10,14,2001,3,OT,M,21,25,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
32902,10,14,2001,3,PP,F,22,15,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
32903,10,14,2001,3,PB,M,27,49,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32905,10,14,2001,3,PB,M,26,35,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32906,10,14,2001,3,PB,M,28,42,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32907,10,14,2001,3,DO,F,35,55,10/14/2001,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
32908,10,14,2001,3,PB,F,26,34,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32909,10,14,2001,3,PB,M,26,37,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32910,10,14,2001,4,DM,F,37,60,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32911,10,14,2001,4,PB,F,26,30,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32912,10,14,2001,4,OT,M,22,25,10/14/2001,Sun,Control,Onychomys,torridus,Rodent
32913,10,14,2001,4,DM,M,37,39,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32914,10,14,2001,4,DO,M,34,37,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32915,10,14,2001,4,PF,F,15,7,10/14/2001,Sun,Control,Perognathus,flavus,Rodent
32916,10,14,2001,4,PF,F,15,9,10/14/2001,Sun,Control,Perognathus,flavus,Rodent
32917,10,14,2001,4,DM,M,36,53,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32918,10,14,2001,4,DM,F,36,48,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32919,10,14,2001,4,PB,M,28,44,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32920,10,14,2001,4,DO,F,37,50,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32921,10,14,2001,4,PF,M,16,7,10/14/2001,Sun,Control,Perognathus,flavus,Rodent
32922,10,14,2001,4,PP,M,23,19,10/14/2001,Sun,Control,Chaetodipus,penicillatus,Rodent
32923,10,14,2001,4,PB,F,22,23,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32924,10,14,2001,4,PB,M,29,48,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32925,10,14,2001,4,PF,M,16,8,10/14/2001,Sun,Control,Perognathus,flavus,Rodent
32926,10,14,2001,4,PF,F,16,8,10/14/2001,Sun,Control,Perognathus,flavus,Rodent
32927,10,14,2001,4,DM,M,34,37,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32928,10,14,2001,6,PB,F,25,26,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32929,10,14,2001,6,PB,M,26,31,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32930,10,14,2001,6,NL,M,32,178,10/14/2001,Sun,Short-term Krat Exclosure,Neotoma,albigula,Rodent
32931,10,14,2001,6,PB,F,25,29,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32932,10,14,2001,6,PB,F,25,27,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32933,10,14,2001,6,PB,F,26,29,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32934,10,14,2001,6,PB,M,26,34,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32935,10,14,2001,6,PB,F,24,26,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32936,10,14,2001,6,PB,F,26,30,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32937,10,14,2001,6,PP,F,23,16,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
32938,10,14,2001,6,PB,M,26,32,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32939,10,14,2001,6,OT,M,20,22,10/14/2001,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
32940,10,14,2001,6,OT,F,20,27,10/14/2001,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
32941,10,14,2001,6,PB,F,26,34,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32942,10,14,2001,6,PB,F,26,29,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32943,10,14,2001,11,OT,M,21,21,10/14/2001,Sun,Control,Onychomys,torridus,Rodent
32944,10,14,2001,11,OT,F,21,28,10/14/2001,Sun,Control,Onychomys,torridus,Rodent
32945,10,14,2001,11,PB,F,27,30,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32946,10,14,2001,11,PB,F,27,31,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32947,10,14,2001,11,PB,M,27,31,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32948,10,14,2001,11,OT,F,21,24,10/14/2001,Sun,Control,Onychomys,torridus,Rodent
32949,10,14,2001,11,DM,F,34,42,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32950,10,14,2001,11,DM,M,37,59,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32951,10,14,2001,11,PP,M,22,16,10/14/2001,Sun,Control,Chaetodipus,penicillatus,Rodent
32952,10,14,2001,11,PP,F,22,18,10/14/2001,Sun,Control,Chaetodipus,penicillatus,Rodent
32953,10,14,2001,11,PP,M,22,20,10/14/2001,Sun,Control,Chaetodipus,penicillatus,Rodent
32954,10,14,2001,11,PB,M,27,32,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32955,10,14,2001,11,DM,M,35,41,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32956,10,14,2001,11,DM,F,36,50,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32957,10,14,2001,9,DM,F,35,48,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32958,10,14,2001,9,DM,F,33,22,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32959,10,14,2001,9,DM,F,38,38,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32961,10,14,2001,9,DM,M,38,41,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32962,10,14,2001,9,DM,M,37,48,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32963,10,14,2001,9,DM,F,36,41,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32964,10,14,2001,9,PP,M,23,18,10/14/2001,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
32965,10,14,2001,9,OT,F,21,25,10/14/2001,Sun,Spectab exclosure,Onychomys,torridus,Rodent
32966,10,14,2001,9,OT,M,21,22,10/14/2001,Sun,Spectab exclosure,Onychomys,torridus,Rodent
32967,10,14,2001,9,DM,F,36,44,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32968,10,14,2001,9,OT,F,20,37,10/14/2001,Sun,Spectab exclosure,Onychomys,torridus,Rodent
32969,10,14,2001,9,DM,M,32,22,10/14/2001,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
32970,10,14,2001,8,DO,M,35,57,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32971,10,14,2001,8,DO,M,36,53,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32972,10,14,2001,8,DO,F,37,59,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32973,10,14,2001,8,PB,F,26,25,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32974,10,14,2001,8,PP,F,21,12,10/14/2001,Sun,Control,Chaetodipus,penicillatus,Rodent
32975,10,14,2001,8,DO,F,36,34,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32976,10,14,2001,8,DO,M,38,55,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32977,10,14,2001,8,PB,F,27,31,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32978,10,14,2001,8,OT,M,20,26,10/14/2001,Sun,Control,Onychomys,torridus,Rodent
32979,10,14,2001,8,PB,F,26,26,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32980,10,14,2001,8,DO,F,35,47,10/14/2001,Sun,Control,Dipodomys,ordii,Rodent
32981,10,14,2001,8,PP,M,22,15,10/14/2001,Sun,Control,Chaetodipus,penicillatus,Rodent
32982,10,14,2001,8,DM,M,36,40,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32983,10,14,2001,8,PB,M,28,36,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32984,10,14,2001,8,PB,F,28,33,10/14/2001,Sun,Control,Chaetodipus,baileyi,Rodent
32986,10,14,2001,13,OT,M,20,26,10/14/2001,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
32987,10,14,2001,13,PB,M,28,47,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32988,10,14,2001,13,PB,F,26,28,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32989,10,14,2001,13,PB,M,26,33,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32990,10,14,2001,13,PF,F,16,14,10/14/2001,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
32991,10,14,2001,13,PB,M,28,33,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32992,10,14,2001,13,PB,M,28,40,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32993,10,14,2001,13,PB,M,26,44,10/14/2001,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
32994,10,14,2001,13,OT,F,21,19,10/14/2001,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
32995,10,14,2001,14,DM,M,36,37,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32996,10,14,2001,14,DM,F,35,48,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32997,10,14,2001,14,DM,M,34,36,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
32998,10,14,2001,14,DM,M,36,50,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
33000,10,14,2001,14,DM,F,35,49,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
33001,10,14,2001,14,DM,F,34,45,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
33002,10,14,2001,14,DM,F,35,30,10/14/2001,Sun,Control,Dipodomys,merriami,Rodent
33003,10,14,2001,14,OT,F,20,24,10/14/2001,Sun,Control,Onychomys,torridus,Rodent
33004,10,14,2001,14,NL,M,31,174,10/14/2001,Sun,Control,Neotoma,albigula,Rodent
33006,10,14,2001,15,PP,M,22,14,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
33007,10,14,2001,15,PP,F,22,14,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
33008,10,14,2001,15,OT,M,20,14,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
33009,10,14,2001,15,OT,M,20,14,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
33010,10,14,2001,15,OT,F,20,20,10/14/2001,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
33011,10,14,2001,15,PB,F,26,28,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33012,10,14,2001,15,PP,M,22,14,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
33013,10,14,2001,15,PB,M,26,35,10/14/2001,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33014,10,14,2001,16,OT,M,20,23,10/14/2001,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
33015,10,14,2001,16,PB,F,27,28,10/14/2001,Sun,Rodent Exclosure,Chaetodipus,baileyi,Rodent
33016,10,14,2001,16,OT,M,21,23,10/14/2001,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
33017,10,14,2001,16,OT,F,21,24,10/14/2001,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
33021,11,17,2001,1,DO,M,37,59,11/17/2001,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
33022,11,17,2001,1,PB,M,27,39,11/17/2001,Sat,Spectab exclosure,Chaetodipus,baileyi,Rodent
33023,11,17,2001,1,PB,F,26,31,11/17/2001,Sat,Spectab exclosure,Chaetodipus,baileyi,Rodent
33024,11,17,2001,1,DM,M,37,42,11/17/2001,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
33025,11,17,2001,1,PP,M,22,18,11/17/2001,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
33026,11,17,2001,1,DO,F,35,33,11/17/2001,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
33027,11,17,2001,2,DM,M,36,48,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33028,11,17,2001,2,OT,M,20,21,11/17/2001,Sat,Control,Onychomys,torridus,Rodent
33029,11,17,2001,2,SH,M,28,65,11/17/2001,Sat,Control,Sigmodon,hispidus,Rodent
33030,11,17,2001,2,DO,F,35,46,11/17/2001,Sat,Control,Dipodomys,ordii,Rodent
33031,11,17,2001,2,PB,F,26,32,11/17/2001,Sat,Control,Chaetodipus,baileyi,Rodent
33032,11,17,2001,2,PE,F,20,21,11/17/2001,Sat,Control,Peromyscus,eremicus,Rodent
33033,11,17,2001,2,OT,M,20,25,11/17/2001,Sat,Control,Onychomys,torridus,Rodent
33034,11,17,2001,2,PP,M,21,16,11/17/2001,Sat,Control,Chaetodipus,penicillatus,Rodent
33035,11,17,2001,2,DM,F,35,47,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33036,11,17,2001,2,PE,M,19,22,11/17/2001,Sat,Control,Peromyscus,eremicus,Rodent
33037,11,17,2001,2,PB,M,28,41,11/17/2001,Sat,Control,Chaetodipus,baileyi,Rodent
33038,11,17,2001,2,PB,F,26,35,11/17/2001,Sat,Control,Chaetodipus,baileyi,Rodent
33039,11,17,2001,2,PB,F,27,31,11/17/2001,Sat,Control,Chaetodipus,baileyi,Rodent
33040,11,17,2001,2,NL,F,31,119,11/17/2001,Sat,Control,Neotoma,albigula,Rodent
33041,11,17,2001,2,NL,F,33,213,11/17/2001,Sat,Control,Neotoma,albigula,Rodent
33042,11,17,2001,12,DO,F,36,46,11/17/2001,Sat,Control,Dipodomys,ordii,Rodent
33043,11,17,2001,12,DO,F,35,54,11/17/2001,Sat,Control,Dipodomys,ordii,Rodent
33044,11,17,2001,12,DM,F,36,45,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33045,11,17,2001,12,DO,M,35,55,11/17/2001,Sat,Control,Dipodomys,ordii,Rodent
33046,11,17,2001,12,PE,M,20,22,11/17/2001,Sat,Control,Peromyscus,eremicus,Rodent
33047,11,17,2001,12,OT,F,22,20,11/17/2001,Sat,Control,Onychomys,torridus,Rodent
33048,11,17,2001,12,DO,M,37,61,11/17/2001,Sat,Control,Dipodomys,ordii,Rodent
33049,11,17,2001,12,NL,M,33,280,11/17/2001,Sat,Control,Neotoma,albigula,Rodent
33050,11,17,2001,19,PP,M,23,19,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
33051,11,17,2001,19,PB,M,27,44,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33052,11,17,2001,19,PB,F,26,27,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33053,11,17,2001,19,OT,M,21,21,11/17/2001,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
33054,11,17,2001,19,PB,M,28,51,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33055,11,17,2001,19,OT,M,22,22,11/17/2001,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
33056,11,17,2001,19,PB,F,25,29,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33057,11,17,2001,19,PB,F,26,29,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33058,11,17,2001,19,PE,M,20,18,11/17/2001,Sat,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
33059,11,17,2001,18,PB,F,26,30,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33060,11,17,2001,18,PB,M,28,49,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33061,11,17,2001,18,PB,F,26,27,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33062,11,17,2001,18,PB,F,26,25,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33063,11,17,2001,18,PB,F,25,25,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33064,11,17,2001,18,PB,F,27,29,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33065,11,17,2001,18,PB,M,26,30,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33066,11,17,2001,18,PB,F,26,29,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33068,11,17,2001,17,PB,M,27,41,11/17/2001,Sat,Control,Chaetodipus,baileyi,Rodent
33069,11,17,2001,17,DM,F,37,48,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33070,11,17,2001,17,DM,M,36,44,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33071,11,17,2001,17,DM,F,36,44,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33072,11,17,2001,17,DM,M,37,50,11/17/2001,Sat,Control,Dipodomys,merriami,Rodent
33073,11,17,2001,17,PB,F,27,32,11/17/2001,Sat,Control,Chaetodipus,baileyi,Rodent
33074,11,17,2001,17,OT,M,21,22,11/17/2001,Sat,Control,Onychomys,torridus,Rodent
33075,11,17,2001,17,NL,F,33,158,11/17/2001,Sat,Control,Neotoma,albigula,Rodent
33076,11,17,2001,20,PB,F,26,31,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33078,11,17,2001,20,PB,F,26,27,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33079,11,17,2001,20,PB,M,26,30,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33080,11,17,2001,20,PE,F,20,21,11/17/2001,Sat,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
33081,11,17,2001,20,PE,M,20,22,11/17/2001,Sat,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
33082,11,17,2001,20,PB,F,27,36,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33083,11,17,2001,20,PB,M,26,35,11/17/2001,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33084,11,17,2001,20,NL,F,35,96,11/17/2001,Sat,Short-term Krat Exclosure,Neotoma,albigula,Rodent
33085,11,17,2001,20,NL,F,33,186,11/17/2001,Sat,Short-term Krat Exclosure,Neotoma,albigula,Rodent
33086,11,17,2001,21,PB,F,27,30,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33088,11,17,2001,21,PB,M,27,36,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33089,11,17,2001,21,PB,F,26,29,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33090,11,17,2001,21,PB,F,25,30,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33091,11,17,2001,21,PB,F,26,33,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33092,11,17,2001,21,PB,F,27,29,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
33093,11,17,2001,21,PB,F,26,31,11/17/2001,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
