record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
25159,3,15,1997,2,DO,M,39,55,1997-03-15,Saturday
25160,3,15,1997,18,PF,F,15,7,1997-03-15,Saturday
25161,3,15,1997,20,OT,F,19,25,1997-03-15,Saturday
25162,3,15,1997,23,PM,M,22,18,1997-03-15,Saturday
25163,3,15,1997,1,RM,F,18,18,1997-03-15,Saturday
25164,3,15,1997,2,DM,M,34,51,1997-03-15,Saturday
25165,3,15,1997,17,DM,M,37,51,1997-03-15,Saturday
25166,3,15,1997,19,PF,M,16,8,1997-03-15,Saturday
25167,3,15,1997,20,RM,F,15,10,1997-03-15,Saturday
25168,3,15,1997,23,RM,M,17,12,1997-03-15,Saturday
25169,3,15,1997,17,OT,M,20,27,1997-03-15,Saturday
25170,3,15,1997,22,PP,M,22,22,1997-03-15,Saturday
25171,3,15,1997,7,PM,F,21,30,1997-03-15,Saturday
25172,3,15,1997,22,DM,M,37,54,1997-03-15,Saturday
25173,3,15,1997,20,PF,M,14,8,1997-03-15,Saturday
25174,3,15,1997,23,RM,F,16,12,1997-03-15,Saturday
25175,3,15,1997,2,DM,M,35,52,1997-03-15,Saturday
25176,3,15,1997,22,DM,F,34,42,1997-03-15,Saturday
25177,3,15,1997,17,DM,M,35,40,1997-03-15,Saturday
25178,3,15,1997,18,PF,M,15,7,1997-03-15,Saturday
25179,3,15,1997,22,RM,F,17,12,1997-03-15,Saturday
25180,3,15,1997,1,RM,F,16,13,1997-03-15,Saturday
25181,3,15,1997,2,DM,M,35,46,1997-03-15,Saturday
25182,3,15,1997,24,PE,M,21,27,1997-03-15,Saturday
25183,3,15,1997,2,DM,F,37,48,1997-03-15,Saturday
25184,3,15,1997,1,RM,M,17,11,1997-03-15,Saturday
25185,3,15,1997,12,PP,M,21,18,1997-03-15,Saturday
25186,3,15,1997,17,DM,F,37,51,1997-03-15,Saturday
25187,3,15,1997,1,DO,M,36,65,1997-03-15,Saturday
25188,3,15,1997,17,DM,M,37,50,1997-03-15,Saturday
25189,3,15,1997,18,PM,M,21,22,1997-03-15,Saturday
25190,3,15,1997,22,DM,M,36,56,1997-03-15,Saturday
25191,3,15,1997,22,DM,M,36,44,1997-03-15,Saturday
25192,3,15,1997,24,RM,F,17,11,1997-03-15,Saturday
25193,3,15,1997,2,DM,M,35,48,1997-03-15,Saturday
25194,3,15,1997,2,PB,M,27,38,1997-03-15,Saturday
25195,3,15,1997,12,DM,M,36,39,1997-03-15,Saturday
25196,3,15,1997,20,RM,M,17,11,1997-03-15,Saturday
25197,3,15,1997,2,DM,F,37,53,1997-03-15,Saturday
25198,3,15,1997,12,PP,M,24,22,1997-03-15,Saturday
25199,3,15,1997,24,PM,M,20,29,1997-03-15,Saturday
25200,3,15,1997,22,DM,F,36,46,1997-03-15,Saturday
25201,3,15,1997,12,RM,M,16,10,1997-03-15,Saturday
25202,3,15,1997,20,PF,F,17,8,1997-03-15,Saturday
25203,3,15,1997,19,PF,F,15,10,1997-03-15,Saturday
25204,3,15,1997,17,DM,M,37,47,1997-03-15,Saturday
25205,3,15,1997,1,DO,M,35,54,1997-03-15,Saturday
25206,3,15,1997,2,OT,F,21,39,1997-03-15,Saturday
25207,3,15,1997,17,DM,F,36,41,1997-03-15,Saturday
25208,3,15,1997,22,DM,M,37,57,1997-03-15,Saturday
25209,3,15,1997,21,RM,F,16,10,1997-03-15,Saturday
25210,3,15,1997,1,DO,F,36,60,1997-03-15,Saturday
25211,3,15,1997,2,DM,M,38,48,1997-03-15,Saturday
25212,3,15,1997,19,PF,F,16,9,1997-03-15,Saturday
25213,3,15,1997,19,PM,F,21,25,1997-03-15,Saturday
25214,3,15,1997,2,DM,M,38,53,1997-03-15,Saturday
25215,3,15,1997,12,DM,M,37,43,1997-03-15,Saturday
25216,3,15,1997,1,PM,M,20,23,1997-03-15,Saturday
25217,3,15,1997,2,DM,M,35,50,1997-03-15,Saturday
25218,3,15,1997,17,RM,M,17,9,1997-03-15,Saturday
25219,3,15,1997,19,RM,M,18,11,1997-03-15,Saturday
25220,3,15,1997,22,DM,M,35,44,1997-03-15,Saturday
25221,3,15,1997,1,DO,F,35,58,1997-03-15,Saturday
25222,3,15,1997,2,RM,M,16,11,1997-03-15,Saturday
25223,3,15,1997,17,DM,M,34,43,1997-03-15,Saturday
25224,3,15,1997,12,PF,M,16,9,1997-03-15,Saturday
25225,3,15,1997,17,DM,M,34,44,1997-03-15,Saturday
25226,3,15,1997,18,RM,F,18,10,1997-03-15,Saturday
25227,3,15,1997,22,DM,F,36,49,1997-03-15,Saturday
25228,3,15,1997,21,PF,M,15,9,1997-03-15,Saturday
25229,3,15,1997,20,PF,M,15,9,1997-03-15,Saturday
25230,3,15,1997,24,PE,M,20,26,1997-03-15,Saturday
25231,3,15,1997,1,DM,M,37,50,1997-03-15,Saturday
25232,3,15,1997,12,DM,M,39,46,1997-03-15,Saturday
25233,3,15,1997,2,OT,M,20,32,1997-03-15,Saturday
25234,3,15,1997,18,PM,F,20,24,1997-03-15,Saturday
25235,3,15,1997,22,DM,M,35,53,1997-03-15,Saturday
25236,3,15,1997,12,DM,M,36,49,1997-03-15,Saturday
25237,3,15,1997,18,PF,M,15,9,1997-03-15,Saturday
25238,3,15,1997,24,PE,F,20,34,1997-03-15,Saturday
25239,3,15,1997,1,OT,F,21,30,1997-03-15,Saturday
25240,3,15,1997,17,DM,M,36,47,1997-03-15,Saturday
25241,3,15,1997,22,PF,M,15,8,1997-03-15,Saturday
25242,3,15,1997,1,DO,M,37,58,1997-03-15,Saturday
25243,3,15,1997,17,DM,F,35,48,1997-03-15,Saturday
25244,3,15,1997,18,RM,M,15,9,1997-03-15,Saturday
25245,3,15,1997,12,PP,M,22,20,1997-03-15,Saturday
25246,3,15,1997,17,PM,F,20,23,1997-03-15,Saturday
25247,3,15,1997,2,NL,M,34,147,1997-03-15,Saturday
25248,3,15,1997,12,OT,F,21,29,1997-03-15,Saturday
25249,3,15,1997,23,RM,F,18,12,1997-03-15,Saturday
25250,3,15,1997,1,DO,M,35,55,1997-03-15,Saturday
25251,3,15,1997,22,DM,M,36,44,1997-03-15,Saturday
25252,3,15,1997,23,PM,M,20,15,1997-03-15,Saturday
25253,3,15,1997,1,DO,M,35,54,1997-03-15,Saturday
25254,3,15,1997,12,DM,M,36,50,1997-03-15,Saturday
25255,3,15,1997,17,OT,F,22,28,1997-03-15,Saturday
25256,3,15,1997,1,PF,F,16,8,1997-03-15,Saturday
25257,3,15,1997,2,DO,F,35,50,1997-03-15,Saturday
25258,3,15,1997,12,DM,M,37,45,1997-03-15,Saturday
25259,3,15,1997,17,PF,M,16,10,1997-03-15,Saturday
25260,3,15,1997,1,PP,M,23,19,1997-03-15,Saturday
25261,3,15,1997,2,OT,M,20,27,1997-03-15,Saturday
25262,3,15,1997,12,DM,F,34,45,1997-03-15,Saturday
25263,3,15,1997,7,RM,M,16,9,1997-03-15,Saturday
25264,3,15,1997,23,RM,M,16,13,1997-03-15,Saturday
25265,3,15,1997,2,PB,M,25,40,1997-03-15,Saturday
25266,3,15,1997,12,PF,M,16,8,1997-03-15,Saturday
25267,3,15,1997,17,DM,M,35,50,1997-03-15,Saturday
25268,3,15,1997,22,DM,F,37,41,1997-03-15,Saturday
25269,3,15,1997,20,PF,M,16,10,1997-03-15,Saturday
25270,3,15,1997,1,DO,F,39,50,1997-03-15,Saturday
25272,3,15,1997,22,DM,M,37,53,1997-03-15,Saturday
25273,3,15,1997,1,DO,M,38,45,1997-03-15,Saturday
25274,3,15,1997,1,DO,M,35,50,1997-03-15,Saturday
25275,3,15,1997,12,DM,F,37,53,1997-03-15,Saturday
25276,3,15,1997,17,DM,M,39,49,1997-03-15,Saturday
25277,3,15,1997,2,PE,M,21,24,1997-03-15,Saturday
25278,3,15,1997,19,PP,M,22,21,1997-03-15,Saturday
25279,3,15,1997,22,PB,M,26,50,1997-03-15,Saturday
25280,3,15,1997,2,PE,M,20,24,1997-03-15,Saturday
25281,3,15,1997,2,DO,F,35,50,1997-03-15,Saturday
25282,3,15,1997,12,RM,F,17,12,1997-03-15,Saturday
25284,3,15,1997,20,PF,M,16,8,1997-03-15,Saturday
25285,3,15,1997,2,DO,F,37,53,1997-03-15,Saturday
25286,3,15,1997,12,DM,M,38,43,1997-03-15,Saturday
25287,3,15,1997,17,RM,M,18,11,1997-03-15,Saturday
25288,3,15,1997,22,OT,F,18,27,1997-03-15,Saturday
25289,3,16,1997,3,DO,F,36,53,1997-03-16,Sunday
25291,3,16,1997,14,DM,M,35,44,1997-03-16,Sunday
25292,3,16,1997,15,RM,M,16,11,1997-03-16,Sunday
25293,3,16,1997,6,PB,M,30,53,1997-03-16,Sunday
25294,3,16,1997,13,PF,M,16,8,1997-03-16,Sunday
25295,3,16,1997,14,DM,M,36,47,1997-03-16,Sunday
25296,3,16,1997,3,PP,M,23,21,1997-03-16,Sunday
25297,3,16,1997,9,OL,F,21,31,1997-03-16,Sunday
25298,3,16,1997,6,RM,M,17,12,1997-03-16,Sunday
25299,3,16,1997,8,DO,F,36,44,1997-03-16,Sunday
25301,3,16,1997,8,PP,M,22,21,1997-03-16,Sunday
25302,3,16,1997,13,RM,F,16,12,1997-03-16,Sunday
25303,3,16,1997,14,DM,M,35,43,1997-03-16,Sunday
25304,3,16,1997,11,PP,M,21,12,1997-03-16,Sunday
25305,3,16,1997,14,DM,M,37,53,1997-03-16,Sunday
25306,3,16,1997,3,PE,M,21,25,1997-03-16,Sunday
25307,3,16,1997,6,RM,F,17,14,1997-03-16,Sunday
25308,3,16,1997,9,DM,M,36,39,1997-03-16,Sunday
25309,3,16,1997,3,PB,M,27,34,1997-03-16,Sunday
25310,3,16,1997,11,DO,M,34,55,1997-03-16,Sunday
25311,3,16,1997,8,OT,M,20,29,1997-03-16,Sunday
25312,3,16,1997,14,DM,M,36,53,1997-03-16,Sunday
25313,3,16,1997,16,OT,F,21,31,1997-03-16,Sunday
25314,3,16,1997,3,PE,F,21,20,1997-03-16,Sunday
25315,3,16,1997,4,DM,M,37,52,1997-03-16,Sunday
25316,3,16,1997,9,DO,M,37,43,1997-03-16,Sunday
25317,3,16,1997,13,PF,M,15,9,1997-03-16,Sunday
25318,3,16,1997,3,DO,M,36,50,1997-03-16,Sunday
25319,3,16,1997,6,PF,M,15,8,1997-03-16,Sunday
25320,3,16,1997,8,OT,F,20,23,1997-03-16,Sunday
25321,3,16,1997,14,PF,M,16,8,1997-03-16,Sunday
25322,3,16,1997,4,DM,F,35,46,1997-03-16,Sunday
25323,3,16,1997,9,DM,F,33,26,1997-03-16,Sunday
25324,3,16,1997,4,DM,M,36,50,1997-03-16,Sunday
25325,3,16,1997,6,OT,F,19,24,1997-03-16,Sunday
25326,3,16,1997,9,DM,F,36,39,1997-03-16,Sunday
25327,3,16,1997,3,PP,M,23,21,1997-03-16,Sunday
25328,3,16,1997,13,PP,M,23,20,1997-03-16,Sunday
25329,3,16,1997,14,DM,M,36,48,1997-03-16,Sunday
25330,3,16,1997,14,DM,F,36,49,1997-03-16,Sunday
25331,3,16,1997,9,DM,M,38,48,1997-03-16,Sunday
25332,3,16,1997,13,PF,F,16,8,1997-03-16,Sunday
25333,3,16,1997,14,DM,F,37,44,1997-03-16,Sunday
25334,3,16,1997,15,OT,F,19,25,1997-03-16,Sunday
25335,3,16,1997,3,PB,F,28,48,1997-03-16,Sunday
25336,3,16,1997,6,DO,M,37,44,1997-03-16,Sunday
25337,3,16,1997,11,DM,F,36,40,1997-03-16,Sunday
25338,3,16,1997,8,PF,M,14,8,1997-03-16,Sunday
25339,3,16,1997,14,DM,M,38,48,1997-03-16,Sunday
25340,3,16,1997,6,OT,F,20,36,1997-03-16,Sunday
25341,3,16,1997,8,DO,M,34,52,1997-03-16,Sunday
25342,3,16,1997,14,DM,M,36,48,1997-03-16,Sunday
25343,3,16,1997,10,RM,M,17,11,1997-03-16,Sunday
25344,3,16,1997,3,OT,F,21,28,1997-03-16,Sunday
25345,3,16,1997,11,DO,M,36,47,1997-03-16,Sunday
25346,3,16,1997,4,DO,F,34,41,1997-03-16,Sunday
25348,3,16,1997,10,PM,F,20,10,1997-03-16,Sunday
25349,3,16,1997,4,DM,M,37,44,1997-03-16,Sunday
25350,3,16,1997,16,DM,F,35,47,1997-03-16,Sunday
25351,3,16,1997,11,DM,M,37,43,1997-03-16,Sunday
25352,3,16,1997,14,DM,F,33,33,1997-03-16,Sunday
25353,3,16,1997,11,RM,M,16,12,1997-03-16,Sunday
25354,3,16,1997,14,DM,M,35,42,1997-03-16,Sunday
25355,3,16,1997,16,DM,M,35,50,1997-03-16,Sunday
25356,3,16,1997,4,PF,M,16,10,1997-03-16,Sunday
25357,3,16,1997,8,DO,F,37,50,1997-03-16,Sunday
25358,3,16,1997,14,DM,M,36,47,1997-03-16,Sunday
25359,3,16,1997,16,DM,M,36,50,1997-03-16,Sunday
25360,3,16,1997,11,RM,F,16,11,1997-03-16,Sunday
25361,3,16,1997,4,PF,M,17,10,1997-03-16,Sunday
25362,3,16,1997,11,OT,F,20,24,1997-03-16,Sunday
25363,3,16,1997,11,PF,M,16,7,1997-03-16,Sunday
25364,3,16,1997,8,PF,F,16,8,1997-03-16,Sunday
25365,3,16,1997,16,DM,M,35,50,1997-03-16,Sunday
25366,3,16,1997,8,DO,F,34,46,1997-03-16,Sunday
25367,3,16,1997,9,PF,M,15,7,1997-03-16,Sunday
25368,3,16,1997,8,DO,M,37,37,1997-03-16,Sunday
25369,3,16,1997,8,DO,M,37,49,1997-03-16,Sunday
25370,3,16,1997,15,OT,M,19,26,1997-03-16,Sunday
25371,3,16,1997,5,RM,F,18,10,1997-03-16,Sunday
25372,3,16,1997,6,PM,M,22,21,1997-03-16,Sunday
25373,3,16,1997,9,OT,M,20,28,1997-03-16,Sunday
25374,3,16,1997,8,DM,M,37,50,1997-03-16,Sunday
25375,3,16,1997,14,DM,M,37,50,1997-03-16,Sunday
25376,3,16,1997,16,DM,F,36,38,1997-03-16,Sunday
25377,3,16,1997,11,DM,M,36,52,1997-03-16,Sunday
25378,3,16,1997,14,PF,M,16,8,1997-03-16,Sunday
25379,3,16,1997,15,PF,F,15,6,1997-03-16,Sunday
25380,3,16,1997,6,PB,M,24,33,1997-03-16,Sunday
25381,3,16,1997,4,DM,M,35,51,1997-03-16,Sunday
25382,3,16,1997,16,DM,M,34,47,1997-03-16,Sunday
25383,3,16,1997,4,DM,F,36,44,1997-03-16,Sunday
25384,3,16,1997,16,PM,M,20,24,1997-03-16,Sunday
25385,3,16,1997,3,DO,F,35,48,1997-03-16,Sunday
25386,3,16,1997,3,DM,M,35,46,1997-03-16,Sunday
25387,3,16,1997,4,OT,F,20,27,1997-03-16,Sunday
25388,3,16,1997,9,DM,M,36,42,1997-03-16,Sunday
25389,3,16,1997,8,PF,M,16,7,1997-03-16,Sunday
25390,3,16,1997,14,DM,F,36,48,1997-03-16,Sunday
25391,3,16,1997,15,RM,M,16,12,1997-03-16,Sunday
25392,3,16,1997,16,RM,M,16,11,1997-03-16,Sunday
25393,3,16,1997,4,DM,M,39,52,1997-03-16,Sunday
25394,3,16,1997,11,DM,M,36,43,1997-03-16,Sunday
25395,3,16,1997,9,DM,F,37,42,1997-03-16,Sunday
25396,3,16,1997,8,DM,F,38,46,1997-03-16,Sunday
25397,3,16,1997,14,DM,M,36,36,1997-03-16,Sunday
25399,3,16,1997,6,PP,M,21,17,1997-03-16,Sunday
25400,3,16,1997,3,DM,F,36,36,1997-03-16,Sunday
25401,3,16,1997,9,DM,F,36,40,1997-03-16,Sunday
25402,3,16,1997,8,PM,F,19,20,1997-03-16,Sunday
25403,3,16,1997,16,DM,M,36,44,1997-03-16,Sunday
25404,3,16,1997,6,PF,M,16,6,1997-03-16,Sunday
25405,3,16,1997,9,DM,M,37,49,1997-03-16,Sunday
25406,3,16,1997,13,PP,M,22,18,1997-03-16,Sunday
25407,3,16,1997,14,RM,M,17,10,1997-03-16,Sunday
25408,3,16,1997,5,DM,F,33,48,1997-03-16,Sunday
25409,3,16,1997,15,PF,F,15,9,1997-03-16,Sunday
25410,3,16,1997,6,PP,M,22,16,1997-03-16,Sunday
25411,3,16,1997,9,RM,F,16,14,1997-03-16,Sunday
25412,3,16,1997,14,PM,M,20,22,1997-03-16,Sunday
25413,3,16,1997,15,PM,F,20,21,1997-03-16,Sunday
25414,3,16,1997,10,PM,F,21,25,1997-03-16,Sunday
25415,4,12,1997,12,DM,M,37,49,1997-04-12,Saturday
25416,4,12,1997,19,PP,F,22,20,1997-04-12,Saturday
25417,4,12,1997,18,PP,M,24,24,1997-04-12,Saturday
25418,4,12,1997,18,PP,F,23,28,1997-04-12,Saturday
25419,4,12,1997,21,RM,F,17,15,1997-04-12,Saturday
25420,4,12,1997,7,RM,F,16,16,1997-04-12,Saturday
25421,4,12,1997,1,DM,F,35,49,1997-04-12,Saturday
25422,4,12,1997,2,DM,M,36,43,1997-04-12,Saturday
25423,4,12,1997,12,DM,M,35,31,1997-04-12,Saturday
25424,4,12,1997,19,PF,M,15,10,1997-04-12,Saturday
25425,4,12,1997,21,PP,M,22,22,1997-04-12,Saturday
25426,4,12,1997,17,DM,M,37,51,1997-04-12,Saturday
25427,4,12,1997,20,PF,F,15,9,1997-04-12,Saturday
25428,4,12,1997,21,PF,M,16,10,1997-04-12,Saturday
25429,4,12,1997,23,PM,F,20,35,1997-04-12,Saturday
25430,4,12,1997,2,PP,F,23,22,1997-04-12,Saturday
25431,4,12,1997,21,RM,M,17,10,1997-04-12,Saturday
25432,4,12,1997,7,RM,M,18,13,1997-04-12,Saturday
25433,4,12,1997,12,PP,F,22,17,1997-04-12,Saturday
25434,4,12,1997,19,PP,M,21,17,1997-04-12,Saturday
25435,4,12,1997,17,OT,F,20,31,1997-04-12,Saturday
25436,4,12,1997,21,PP,F,22,20,1997-04-12,Saturday
25437,4,12,1997,2,PM,F,21,28,1997-04-12,Saturday
25438,4,12,1997,12,RM,M,16,12,1997-04-12,Saturday
25439,4,12,1997,17,DM,M,37,49,1997-04-12,Saturday
25441,4,12,1997,24,RM,F,17,10,1997-04-12,Saturday
25442,4,12,1997,2,PM,M,20,18,1997-04-12,Saturday
25443,4,12,1997,12,DM,M,35,44,1997-04-12,Saturday
25444,4,12,1997,19,PP,F,21,23,1997-04-12,Saturday
25445,4,12,1997,21,RM,M,17,11,1997-04-12,Saturday
25446,4,12,1997,2,DM,F,35,43,1997-04-12,Saturday
25447,4,12,1997,12,PB,M,27,23,1997-04-12,Saturday
25448,4,12,1997,19,PF,M,15,9,1997-04-12,Saturday
25449,4,12,1997,20,PE,F,19,17,1997-04-12,Saturday
25450,4,12,1997,22,DM,F,37,53,1997-04-12,Saturday
25451,4,12,1997,24,PP,F,21,23,1997-04-12,Saturday
25452,4,12,1997,1,RM,F,17,14,1997-04-12,Saturday
25453,4,12,1997,2,PP,F,23,21,1997-04-12,Saturday
25454,4,12,1997,12,DM,M,37,50,1997-04-12,Saturday
25455,4,12,1997,18,PM,F,20,32,1997-04-12,Saturday
25456,4,12,1997,17,RM,F,15,15,1997-04-12,Saturday
25457,4,12,1997,24,PM,M,24,12,1997-04-12,Saturday
25458,4,12,1997,1,PP,F,22,21,1997-04-12,Saturday
25459,4,12,1997,12,PP,F,21,21,1997-04-12,Saturday
25460,4,12,1997,18,PP,M,22,19,1997-04-12,Saturday
25461,4,12,1997,17,DM,F,34,49,1997-04-12,Saturday
25462,4,12,1997,2,DO,M,36,46,1997-04-12,Saturday
25463,4,12,1997,24,PF,F,20,24,1997-04-12,Saturday
25464,4,12,1997,1,PP,M,22,23,1997-04-12,Saturday
25465,4,12,1997,17,PP,F,22,21,1997-04-12,Saturday
25466,4,12,1997,20,PM,F,21,23,1997-04-12,Saturday
25467,4,12,1997,21,RM,F,16,13,1997-04-12,Saturday
25468,4,12,1997,2,OL,M,20,32,1997-04-12,Saturday
25469,4,12,1997,12,PP,F,22,18,1997-04-12,Saturday
25470,4,12,1997,18,PP,F,22,22,1997-04-12,Saturday
25471,4,12,1997,17,DM,M,37,48,1997-04-12,Saturday
25472,4,12,1997,17,PM,F,21,17,1997-04-12,Saturday
25473,4,12,1997,1,DO,M,36,65,1997-04-12,Saturday
25474,4,12,1997,2,PP,M,23,22,1997-04-12,Saturday
25475,4,12,1997,12,RM,M,16,10,1997-04-12,Saturday
25476,4,12,1997,19,PF,F,16,10,1997-04-12,Saturday
25477,4,12,1997,2,PP,M,22,22,1997-04-12,Saturday
25478,4,12,1997,12,DM,F,36,51,1997-04-12,Saturday
25479,4,12,1997,1,DO,F,35,35,1997-04-12,Saturday
25480,4,12,1997,2,PP,F,21,22,1997-04-12,Saturday
25481,4,12,1997,12,PP,M,23,23,1997-04-12,Saturday
25482,4,12,1997,19,RM,M,17,13,1997-04-12,Saturday
25483,4,12,1997,17,OT,F,20,30,1997-04-12,Saturday
25484,4,12,1997,12,OL,F,20,37,1997-04-12,Saturday
25485,4,12,1997,17,DM,F,35,44,1997-04-12,Saturday
25486,4,12,1997,2,OT,F,21,29,1997-04-12,Saturday
25487,4,12,1997,17,PP,M,22,19,1997-04-12,Saturday
25488,4,12,1997,20,PM,M,19,19,1997-04-12,Saturday
25489,4,12,1997,1,PB,F,26,42,1997-04-12,Saturday
25490,4,12,1997,2,PB,M,21,31,1997-04-12,Saturday
25491,4,12,1997,12,PP,M,21,16,1997-04-12,Saturday
25492,4,12,1997,18,PP,M,22,20,1997-04-12,Saturday
25493,4,12,1997,23,RM,M,17,12,1997-04-12,Saturday
25494,4,12,1997,2,PE,F,20,23,1997-04-12,Saturday
25495,4,12,1997,21,PF,M,15,9,1997-04-12,Saturday
25496,4,12,1997,22,DM,F,36,45,1997-04-12,Saturday
25497,4,12,1997,7,PP,F,22,21,1997-04-12,Saturday
25498,4,12,1997,12,DM,M,38,46,1997-04-12,Saturday
25499,4,12,1997,19,PM,M,21,19,1997-04-12,Saturday
25500,4,12,1997,1,DO,M,36,59,1997-04-12,Saturday
25501,4,12,1997,12,PP,M,22,21,1997-04-12,Saturday
25502,4,12,1997,19,PF,M,22,21,1997-04-12,Saturday
25503,4,12,1997,21,PP,F,22,17,1997-04-12,Saturday
25505,4,12,1997,1,DO,M,36,57,1997-04-12,Saturday
25506,4,12,1997,18,OT,F,22,38,1997-04-12,Saturday
25507,4,12,1997,21,PP,M,22,22,1997-04-12,Saturday
25508,4,12,1997,22,DM,F,38,46,1997-04-12,Saturday
25509,4,12,1997,1,DO,F,35,55,1997-04-12,Saturday
25510,4,12,1997,12,DM,M,38,48,1997-04-12,Saturday
25511,4,12,1997,17,PF,F,15,10,1997-04-12,Saturday
25512,4,12,1997,24,RM,M,15,11,1997-04-12,Saturday
25513,4,12,1997,19,PB,M,27,26,1997-04-12,Saturday
25514,4,12,1997,17,PF,M,16,10,1997-04-12,Saturday
25515,4,12,1997,2,PM,F,22,24,1997-04-12,Saturday
25516,4,12,1997,17,DM,M,33,22,1997-04-12,Saturday
25517,4,12,1997,20,PP,M,22,21,1997-04-12,Saturday
25518,4,12,1997,20,PF,F,16,9,1997-04-12,Saturday
25519,4,12,1997,21,PP,F,23,20,1997-04-12,Saturday
25520,4,12,1997,18,RM,M,17,14,1997-04-12,Saturday
25521,4,12,1997,7,RM,M,17,11,1997-04-12,Saturday
25522,4,12,1997,2,PP,M,22,20,1997-04-12,Saturday
25523,4,12,1997,22,PP,M,22,22,1997-04-12,Saturday
25524,4,12,1997,1,DM,M,35,49,1997-04-12,Saturday
25525,4,12,1997,12,DM,F,36,51,1997-04-12,Saturday
25526,4,12,1997,17,PM,M,22,30,1997-04-12,Saturday
25527,4,12,1997,22,PP,F,23,24,1997-04-12,Saturday
25528,4,12,1997,1,DO,F,32,45,1997-04-12,Saturday
25529,4,12,1997,2,PP,M,23,25,1997-04-12,Saturday
25530,4,12,1997,18,PP,M,22,23,1997-04-12,Saturday
25531,4,12,1997,17,DM,M,37,50,1997-04-12,Saturday
25532,4,12,1997,20,PE,M,19,16,1997-04-12,Saturday
25533,4,12,1997,24,PM,F,21,32,1997-04-12,Saturday
25534,4,12,1997,12,DM,M,37,45,1997-04-12,Saturday
25535,4,12,1997,12,DM,F,35,53,1997-04-12,Saturday
25536,4,12,1997,20,PP,F,23,20,1997-04-12,Saturday
25537,4,12,1997,1,DO,M,34,51,1997-04-12,Saturday
25538,4,12,1997,12,PP,M,21,20,1997-04-12,Saturday
25539,4,12,1997,18,PM,F,18,22,1997-04-12,Saturday
25540,4,12,1997,20,PF,M,15,8,1997-04-12,Saturday
25541,4,12,1997,1,OT,F,21,31,1997-04-12,Saturday
25542,4,12,1997,12,DM,F,35,42,1997-04-12,Saturday
25543,4,12,1997,17,RM,M,17,12,1997-04-12,Saturday
25544,4,12,1997,20,RM,F,17,16,1997-04-12,Saturday
25545,4,12,1997,22,RM,M,16,8,1997-04-12,Saturday
25546,4,12,1997,1,PF,M,16,8,1997-04-12,Saturday
25547,4,12,1997,2,RM,F,18,14,1997-04-12,Saturday
25548,4,12,1997,1,PP,M,23,21,1997-04-12,Saturday
25549,4,12,1997,17,OT,M,21,30,1997-04-12,Saturday
25550,4,12,1997,1,PP,F,23,21,1997-04-12,Saturday
25551,4,12,1997,1,DO,F,37,56,1997-04-12,Saturday
25552,4,12,1997,19,PF,M,14,9,1997-04-12,Saturday
25553,4,12,1997,12,PF,M,15,9,1997-04-12,Saturday
25554,4,12,1997,17,DM,M,35,44,1997-04-12,Saturday
25555,4,12,1997,1,DO,M,36,36,1997-04-12,Saturday
25556,4,12,1997,12,DM,M,36,44,1997-04-12,Saturday
25557,4,12,1997,19,PM,F,19,28,1997-04-12,Saturday
25558,4,13,1997,3,OT,F,20,27,1997-04-13,Sunday
25559,4,13,1997,11,PP,M,21,20,1997-04-13,Sunday
25560,4,13,1997,9,PP,M,23,23,1997-04-13,Sunday
25561,4,13,1997,16,RM,M,14,10,1997-04-13,Sunday
25562,4,13,1997,6,PB,F,26,38,1997-04-13,Sunday
25563,4,13,1997,11,DO,M,32,51,1997-04-13,Sunday
25564,4,13,1997,14,OT,M,20,28,1997-04-13,Sunday
25565,4,13,1997,4,DM,M,36,50,1997-04-13,Sunday
25566,4,13,1997,3,PM,M,20,17,1997-04-13,Sunday
25567,4,13,1997,9,DO,M,34,41,1997-04-13,Sunday
25568,4,13,1997,11,DO,M,34,55,1997-04-13,Sunday
25569,4,13,1997,8,PF,M,14,7,1997-04-13,Sunday
25570,4,13,1997,13,PP,M,23,22,1997-04-13,Sunday
25571,4,13,1997,3,DO,F,36,57,1997-04-13,Sunday
25572,4,13,1997,4,DM,F,35,46,1997-04-13,Sunday
25573,4,13,1997,15,PF,M,14,8,1997-04-13,Sunday
25574,4,13,1997,10,RM,M,16,12,1997-04-13,Sunday
25575,4,13,1997,14,DM,M,31,42,1997-04-13,Sunday
25576,4,13,1997,3,PP,F,21,17,1997-04-13,Sunday
25577,4,13,1997,4,PP,F,24,19,1997-04-13,Sunday
25578,4,13,1997,8,DO,F,35,57,1997-04-13,Sunday
25579,4,13,1997,14,DM,F,34,46,1997-04-13,Sunday
25580,4,13,1997,5,PP,F,22,15,1997-04-13,Sunday
25581,4,13,1997,16,PM,M,23,22,1997-04-13,Sunday
25582,4,13,1997,9,OL,F,21,38,1997-04-13,Sunday
25583,4,13,1997,15,PF,F,16,9,1997-04-13,Sunday
25584,4,13,1997,9,DO,M,37,50,1997-04-13,Sunday
25585,4,13,1997,8,RM,F,17,8,1997-04-13,Sunday
25586,4,13,1997,14,PP,F,21,14,1997-04-13,Sunday
25587,4,13,1997,5,OT,F,20,29,1997-04-13,Sunday
25588,4,13,1997,9,PM,M,21,23,1997-04-13,Sunday
25589,4,13,1997,14,DM,F,38,48,1997-04-13,Sunday
